model_name,name_dataset,n_S,n_X,n_U,total_samples,ROC_AUC,Accuracy,Precision,Recall,F1_Score,Statistical_Parity_Diff_(ATE),Disparate_Impact_Ratio,Equal_Opportunity_Diff,Pos_Rate_S1,Pos_Rate_S0,sample_size_label,base_nodes,u_frac,seed,total_nodes,nonlinear_pattern,regime,DIR_dist,Statistical_Parity_Diff_(ATE)_clip,Equal_Opportunity_Diff_clip,DIR_dist_clip,DOFS,DOFS_predictive,DOFS_fairness,Statistical_Parity_Diff_wrt_U,Disparate_Impact_Ratio_wrt_U,Equal_Opportunity_Diff_wrt_U
XGBoost,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_1p0_seed_2_18_nodes_full_data.csv,3,16,20,20000,0.9165,0.8388,0.8674,0.8,0.8323,0.4707,0.3242,0.3672,0.2258,0.6964,Large,20,1.0,2,18,Linear_ReLU_50%,Synthetic (SF),0.6758,0.4707,0.3672,0.6758,0.6851992698835586,0.8468574226073733,0.4957152218522904,0.7245,4.2465,0.4372
XGBoost,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_1p0_seed_3_18_nodes_full_data.csv,3,16,20,20000,0.9755,0.9253,0.9426,0.9057,0.9238,0.1925,0.6663,0.056,0.3843,0.5768,Large,20,1.0,3,18,Linear_ReLU_50%,Synthetic (SF),0.3337,0.1925,0.056,0.3337,0.8574431487482269,0.9307725006722007,0.7836011365474835,0.7934,5.5383,0.3127
XGBoost,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_1p0_seed_4_18_nodes_full_data.csv,3,16,20,20000,0.994,0.9592,0.9645,0.9534,0.9589,0.6081,4.194,0.1069,0.7985,0.1904,Large,20,1.0,4,18,Linear_ReLU_50%,Synthetic (SF),0.7615641392465426,0.6081,0.1069,0.7615641392465426,0.7077081965825488,0.9631752549284334,0.5059512721223169,0.8236,0.1714,0.1916
XGBoost,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_1p0_seed_5_18_nodes_full_data.csv,3,16,20,20000,0.9974,0.9696,0.9733,0.9657,0.9695,0.3366,2.0257,0.0368,0.6648,0.3282,Large,20,1.0,5,18,Linear_ReLU_50%,Synthetic (SF),0.5063434862023004,0.3366,0.0368,0.5063434862023004,0.8047430397034547,0.972681658010197,0.6757535212924499,0.749,0.2028,0.0877
XGBoost,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_1p0_seed_6_18_nodes_full_data.csv,3,16,20,20000,0.9784,0.9202,0.9316,0.9071,0.9191,0.4174,2.4998,0.1334,0.6958,0.2783,Large,20,1.0,6,18,Linear_ReLU_50%,Synthetic (SF),0.5999679974397951,0.4174,0.1334,0.5999679974397951,0.7565756874723559,0.9272801763759826,0.6008171638107487,0.8188,12.8984,0.4286
XGBoost,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_1p0_seed_7_18_nodes_full_data.csv,3,16,20,20000,0.973,0.9083,0.9053,0.912,0.9087,0.218,0.6443,0.0555,0.3949,0.6129,Large,20,1.0,7,18,Linear_ReLU_50%,Synthetic (SF),0.3557,0.218,0.0555,0.3557,0.8438103251506258,0.91768425439483,0.7669691594628164,0.7924,0.0883,0.3103
XGBoost,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_1p0_seed_8_18_nodes_full_data.csv,3,16,20,20000,0.9871,0.9404,0.9455,0.9346,0.94,0.0669,0.8732,0.0362,0.4609,0.5278,Large,20,1.0,8,18,Linear_ReLU_50%,Synthetic (SF),0.12680000000000002,0.0669,0.0362,0.12680000000000002,0.9330327926445537,0.9462241973350516,0.9154332999024347,0.808,13.0237,0.2858
XGBoost,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_1p0_seed_9_18_nodes_full_data.csv,3,16,20,20000,0.9331,0.85,0.8698,0.8233,0.8459,0.0232,0.9522,0.0003,0.4617,0.4848,Large,20,1.0,9,18,Linear_ReLU_50%,Synthetic (SF),0.047799999999999954,0.0232,0.0003,0.047799999999999954,0.8895889643691983,0.8601808837088876,0.9695397016594711,0.6771,3.1377,0.3173
XGBoost,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_2p0_seed_0_18_nodes_full_data.csv,3,16,40,20000,0.8786,0.7967,0.8067,0.7804,0.7933,0.4907,3.0575,0.384,0.7292,0.2385,Large,20,2.0,0,18,Linear_ReLU_50%,Synthetic (SF),0.6729354047424366,0.4907,0.384,0.6729354047424366,0.6650198631827139,0.808716608767665,0.48497748540343216,0.695,3.6017,0.471
XGBoost,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_2p0_seed_1_18_nodes_full_data.csv,3,16,40,20000,0.5109,0.5096,0.5098,0.4995,0.5046,0.0043,0.9912,0.0175,0.4877,0.492,Large,20,2.0,1,18,Linear_ReLU_50%,Synthetic (SF),0.00880000000000003,0.0043,0.0175,0.00880000000000003,0.6507786818606798,0.5068794949604613,0.9884376849407782,0.0659,0.875,0.0591
XGBoost,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_2p0_seed_2_18_nodes_full_data.csv,3,16,40,20000,0.9842,0.9326,0.934,0.9309,0.9325,0.0668,0.8743,0.0018,0.465,0.5318,Large,20,2.0,2,18,Linear_ReLU_50%,Synthetic (SF),0.12570000000000003,0.0668,0.0018,0.12570000000000003,0.9311125053663574,0.9394399815488134,0.9193252712359409,0.8479,9.7833,0.3635
XGBoost,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_2p0_seed_3_18_nodes_full_data.csv,3,16,40,20000,0.956,0.8816,0.8968,0.8624,0.8793,0.1951,1.509,0.1128,0.5785,0.3834,Large,20,2.0,3,18,Linear_ReLU_50%,Synthetic (SF),0.3373094764744864,0.1951,0.1128,0.3373094764744864,0.8365641188842883,0.8909515014162542,0.7714117460480399,0.7459,0.2462,0.3494
XGBoost,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_2p0_seed_4_18_nodes_full_data.csv,3,16,40,20000,0.9557,0.8842,0.8892,0.8777,0.8834,0.7811,8.6047,0.5149,0.8838,0.1027,Large,20,2.0,4,18,Linear_ReLU_50%,Synthetic (SF),0.8837844433855916,0.7811,0.5149,0.8837844433855916,0.6140072966263842,0.8944577597974114,0.29739409668386024,0.75,4.1929,0.3455
XGBoost,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_2p0_seed_5_18_nodes_full_data.csv,3,16,40,20000,0.9967,0.9698,0.9732,0.9663,0.9697,0.3837,2.2579,0.0318,0.6887,0.305,Large,20,2.0,5,18,Linear_ReLU_50%,Synthetic (SF),0.5571105894858053,0.3837,0.0318,0.5571105894858053,0.7864290452284981,0.9728803477129583,0.6449590978083634,0.8868,0.1081,0.2328
XGBoost,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_2p0_seed_6_18_nodes_full_data.csv,3,16,40,20000,0.9596,0.9082,0.9263,0.8868,0.9062,0.5762,0.2484,0.2774,0.1905,0.7667,Large,20,2.0,6,18,Linear_ReLU_50%,Synthetic (SF),0.7516,0.5762,0.2774,0.7516,0.6892760584283776,0.9141901265395191,0.46961163803940154,0.8006,0.1786,0.3985
XGBoost,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_2p0_seed_7_18_nodes_full_data.csv,3,16,40,20000,0.9722,0.9305,0.9709,0.8877,0.9274,0.6328,5.4966,0.3409,0.7736,0.1407,Large,20,2.0,7,18,Linear_ReLU_50%,Synthetic (SF),0.8180693519630317,0.6328,0.3409,0.8180693519630317,0.6703407113213372,0.9307960040796818,0.41612393930157915,0.7988,0.1849,0.3202
XGBoost,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_2p0_seed_8_18_nodes_full_data.csv,3,16,40,20000,0.9969,0.9708,0.9643,0.9778,0.971,0.1515,1.3513,0.0036,0.5826,0.4312,Large,20,2.0,8,18,Linear_ReLU_50%,Synthetic (SF),0.2599718789313994,0.1515,0.0036,0.2599718789313994,0.8963107988275344,0.9737214676693768,0.8332302236842581,0.9065,0.0472,0.2181
XGBoost,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_2p0_seed_9_18_nodes_full_data.csv,3,16,40,20000,0.852,0.7871,0.8234,0.7311,0.7745,0.4963,3.5361,0.5139,0.692,0.1957,Large,20,2.0,9,18,Linear_ReLU_50%,Synthetic (SF),0.7172025678006844,0.4963,0.5139,0.7172025678006844,0.6336224523166468,0.7905808204200874,0.42719176406268483,0.5108,5.6651,0.7109
FairPFN,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_0p0_seed_0_8_nodes_full_data.csv,3,6,0,10000,0.9096,0.8252,0.8281,0.8209,0.8245,0.0178,0.9648,0.0237,0.4868,0.5046,Large,10,0.0,0,8,Linear_ReLU_50%,Synthetic (SF),0.03520000000000001,0.0178,0.0237,0.03520000000000001,0.8738632115935941,0.8387354798930027,0.9734593228305674,,,
FairPFN,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_0p0_seed_1_8_nodes_full_data.csv,3,6,0,10000,0.7247,0.6727,0.6957,0.6138,0.6522,0.0378,1.0894,0.0894,0.4601,0.4223,Large,10,0.0,1,8,Linear_ReLU_50%,Synthetic (SF),0.08206352120433258,0.0378,0.0894,0.08206352120433258,0.7463023111657922,0.6707185446719596,0.9269017452575544,,,
FairPFN,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_0p0_seed_2_8_nodes_full_data.csv,3,6,0,10000,0.9543,0.8926,0.894,0.8907,0.8924,0.0222,0.9563,0.006,0.487,0.5092,Large,10,0.0,2,8,Linear_ReLU_50%,Synthetic (SF),0.04369999999999996,0.0222,0.006,0.04369999999999996,0.921249383998608,0.9019737813156669,0.9716220009315936,,,
FairPFN,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_0p0_seed_3_8_nodes_full_data.csv,3,6,0,10000,0.9169,0.8384,0.8534,0.8173,0.835,0.0243,0.9505,0.1075,0.4668,0.4911,Large,10,0.0,3,8,Linear_ReLU_50%,Synthetic (SF),0.04949999999999999,0.0243,0.1075,0.04949999999999999,0.8744208412314641,0.8489645595599091,0.9309340400260887,,,
FairPFN,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_0p0_seed_4_8_nodes_full_data.csv,3,6,0,10000,0.96,0.8848,0.8632,0.9144,0.8881,0.1462,1.3202,0.1189,0.6027,0.4565,Large,10,0.0,4,8,Linear_ReLU_50%,Synthetic (SF),0.24253900924102412,0.1462,0.1189,0.24253900924102412,0.8658270407703235,0.897248336018013,0.8243930986593944,,,
FairPFN,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_0p0_seed_5_8_nodes_full_data.csv,3,6,0,10000,0.9401,0.8817,0.8774,0.8873,0.8823,0.0153,1.0308,0.0255,0.5133,0.498,Large,10,0.0,5,8,Linear_ReLU_50%,Synthetic (SF),0.029879705083430297,0.0153,0.0255,0.029879705083430297,0.9138469084848545,0.8915264006358271,0.975680572108485,,,
FairPFN,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_0p0_seed_6_8_nodes_full_data.csv,3,6,0,10000,0.8782,0.7931,0.8121,0.7627,0.7866,0.0334,0.9313,0.0243,0.4528,0.4862,Large,10,0.0,6,8,Linear_ReLU_50%,Synthetic (SF),0.06869999999999998,0.0334,0.0243,0.06869999999999998,0.845364119285676,0.8035742276170882,0.9539191293371072,,,
FairPFN,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_0p0_seed_7_8_nodes_full_data.csv,3,6,0,10000,0.893,0.7894,0.772,0.8216,0.796,0.0639,1.1278,0.2371,0.564,0.5001,Large,10,0.0,7,8,Linear_ReLU_50%,Synthetic (SF),0.11331796417804574,0.0639,0.2371,0.11331796417804574,0.8239235043867523,0.8107313053578219,0.8470862376740673,,,
FairPFN,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_0p0_seed_8_8_nodes_full_data.csv,3,6,0,10000,0.7975,0.7151,0.6842,0.7991,0.7372,0.0347,0.9424,0.0031,0.5666,0.6013,Large,10,0.0,8,8,Linear_ReLU_50%,Synthetic (SF),0.057599999999999985,0.0347,0.0031,0.057599999999999985,0.803437360759945,0.7439670467850064,0.9614175503643491,,,
FairPFN,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_0p0_seed_9_8_nodes_full_data.csv,3,6,0,10000,0.8991,0.8154,0.8154,0.8156,0.8155,0.0722,0.8653,0.0197,0.464,0.5362,Large,10,0.0,9,8,Linear_ReLU_50%,Synthetic (SF),0.13470000000000004,0.0722,0.0197,0.13470000000000004,0.8562796302525768,0.8295756193183399,0.9123162577363708,,,
FairPFN,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_0p5_seed_0_8_nodes_full_data.csv,3,6,5,10000,0.5824,0.5638,0.5542,0.6522,0.5992,0.0518,0.9157,0.2077,0.5625,0.6144,Large,10,0.5,0,8,Linear_ReLU_50%,Synthetic (SF),0.08430000000000004,0.0518,0.2077,0.08430000000000004,0.6815751353856767,0.5899154937711656,0.8698757158626103,0.1344,1.2591,0.0979
FairPFN,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_0p5_seed_1_8_nodes_full_data.csv,3,6,5,10000,0.6958,0.6428,0.6451,0.6347,0.6399,0.009,1.0185,0.397,0.4964,0.4874,Large,10,0.5,1,8,Linear_ReLU_50%,Synthetic (SF),0.0181639666175748,0.009,0.397,0.0181639666175748,0.706264556398561,0.6513273111489616,0.7926665293080006,0.2213,0.6282,0.3003
FairPFN,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_0p5_seed_2_8_nodes_full_data.csv,3,6,5,10000,0.9306,0.8216,0.7808,0.8942,0.8336,0.1673,1.342,0.1392,0.6564,0.4891,Large,10,0.5,2,8,Linear_ReLU_50%,Synthetic (SF),0.2548435171385991,0.1673,0.1392,0.2548435171385991,0.830149259515207,0.8445078759288269,0.8080228435754251,0.7143,18.3235,0.8942
FairPFN,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_0p5_seed_3_8_nodes_full_data.csv,3,6,5,10000,0.7997,0.6923,0.7108,0.6484,0.6782,0.0911,0.8185,0.4115,0.4108,0.5019,Large,10,0.5,3,8,Linear_ReLU_50%,Synthetic (SF),0.1815,0.0911,0.4115,0.1815,0.720183672952487,0.7033243352090631,0.7473421971954136,0.4789,0.2888,0.4703
FairPFN,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_0p5_seed_4_8_nodes_full_data.csv,3,6,5,10000,0.9472,0.8917,0.9344,0.8424,0.8861,0.0056,0.9876,0.021,0.448,0.4536,Large,10,0.5,4,8,Linear_ReLU_50%,Synthetic (SF),0.012399999999999967,0.0056,0.021,0.012399999999999967,0.9169667590053245,0.8943739341604875,0.9855744757459982,0.6387,0.1704,0.4771
FairPFN,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_0p5_seed_5_8_nodes_full_data.csv,3,6,5,10000,0.8594,0.7659,0.7633,0.7709,0.7671,0.1287,0.774,0.2759,0.4408,0.5695,Large,10,0.5,5,8,Linear_ReLU_50%,Synthetic (SF),0.22599999999999998,0.1287,0.2759,0.22599999999999998,0.7831949760058501,0.783015817822418,0.7834896820510543,0.5724,0.1831,0.2331
FairPFN,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_0p5_seed_6_8_nodes_full_data.csv,3,6,5,10000,0.636,0.6018,0.6234,0.5142,0.5636,0.0381,0.9117,0.0205,0.3934,0.4316,Large,10,0.5,6,8,Linear_ReLU_50%,Synthetic (SF),0.08830000000000005,0.0381,0.0205,0.08830000000000005,0.6936026698790283,0.5870963947213789,0.943693107530618,0.4506,3.3928,0.4886
FairPFN,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_0p5_seed_7_8_nodes_full_data.csv,3,6,5,10000,0.82,0.6653,0.615,0.8844,0.7255,0.0789,0.896,0.1357,0.6795,0.7584,Large,10,0.5,7,8,Linear_ReLU_50%,Synthetic (SF),0.10399999999999998,0.0789,0.1357,0.10399999999999998,0.7793501548744614,0.7304932533506746,0.8915919732696405,0.074,1.1083,0.0533
FairPFN,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_0p5_seed_8_8_nodes_full_data.csv,3,6,5,10000,0.8784,0.7897,0.7893,0.7902,0.7898,0.0504,1.1061,0.2603,0.5258,0.4754,Large,10,0.5,8,8,Linear_ReLU_50%,Synthetic (SF),0.09592261097549959,0.0504,0.2603,0.09592261097549959,0.8187586149440871,0.8050245626821124,0.8422518386767284,0.4932,2.8716,0.2414
FairPFN,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_0p5_seed_9_8_nodes_full_data.csv,3,6,5,10000,0.951,0.8802,0.8919,0.8653,0.8784,0.0051,1.0105,0.0634,0.4877,0.4826,Large,10,0.5,9,8,Linear_ReLU_50%,Synthetic (SF),0.010390895596239402,0.0051,0.0634,0.010390895596239402,0.9108591139641221,0.8897255446813,0.9632055429464089,0.0607,1.1368,0.0745
FairPFN,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_1p0_seed_0_8_nodes_full_data.csv,3,6,10,10000,0.6481,0.6054,0.6283,0.5162,0.5668,0.0362,0.9155,0.0573,0.3926,0.4288,Large,10,1.0,0,8,Linear_ReLU_50%,Synthetic (SF),0.08450000000000002,0.0362,0.0573,0.08450000000000002,0.6951238698355834,0.5921190333091711,0.9376722499052144,0.2174,0.5855,0.137
FairPFN,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_1p0_seed_1_8_nodes_full_data.csv,3,6,10,10000,0.914,0.8302,0.8359,0.8218,0.8288,0.1737,0.6995,0.1643,0.4042,0.5779,Large,10,1.0,1,8,Linear_ReLU_50%,Synthetic (SF),0.3005,0.1737,0.1643,0.3005,0.8175620310261137,0.8430779587286251,0.7807720659491726,0.5902,0.1636,0.0784
FairPFN,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_1p0_seed_2_8_nodes_full_data.csv,3,6,10,10000,0.8831,0.8176,0.8178,0.8171,0.8175,0.0969,0.8231,0.0631,0.4508,0.5477,Large,10,1.0,2,8,Linear_ReLU_50%,Synthetic (SF),0.17689999999999995,0.0969,0.0631,0.17689999999999995,0.8464829180180251,0.8290157265876117,0.8793099583441654,0.4722,3.0142,0.0891
FairPFN,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_1p0_seed_3_8_nodes_full_data.csv,3,6,10,10000,0.9379,0.8583,0.8586,0.858,0.8583,0.0162,0.9681,0.1325,0.4916,0.5078,Large,10,1.0,3,8,Linear_ReLU_50%,Synthetic (SF),0.03190000000000004,0.0162,0.1325,0.03190000000000004,0.8880664899165808,0.8708397566622879,0.9223492879303762,0.6755,0.2677,0.2695
FairPFN,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_1p0_seed_4_8_nodes_full_data.csv,3,6,10,10000,0.9843,0.9167,0.9178,0.9153,0.9166,0.0269,0.9475,0.1363,0.4852,0.5121,Large,10,1.0,4,8,Linear_ReLU_50%,Synthetic (SF),0.05249999999999999,0.0269,0.1363,0.05249999999999999,0.921564117366245,0.9254780304246929,0.9155222149284504,0.7587,0.1496,0.1544
FairPFN,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_1p0_seed_5_8_nodes_full_data.csv,3,6,10,10000,0.7471,0.6266,0.593,0.8071,0.6837,0.0215,0.9689,0.1565,0.6698,0.6913,Large,10,1.0,5,8,Linear_ReLU_50%,Synthetic (SF),0.031100000000000017,0.0215,0.1565,0.031100000000000017,0.7545387983497871,0.6862126887562102,0.9093377632445457,0.2279,0.714,0.1636
FairPFN,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_1p0_seed_6_8_nodes_full_data.csv,3,6,10,10000,0.8144,0.7342,0.7346,0.7333,0.734,0.0229,0.9552,0.1388,0.4877,0.5106,Large,10,1.0,6,8,Linear_ReLU_50%,Synthetic (SF),0.04479999999999995,0.0229,0.1388,0.04479999999999995,0.799996475595356,0.7487307338680107,0.9162488861057749,0.1856,0.693,0.0775
FairPFN,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_1p0_seed_7_8_nodes_full_data.csv,3,6,10,10000,0.9723,0.9082,0.9048,0.9124,0.9086,0.0012,0.9977,0.0846,0.5036,0.5048,Large,10,1.0,7,8,Linear_ReLU_50%,Synthetic (SF),0.0022999999999999687,0.0012,0.0846,0.0022999999999999687,0.9289141899580148,0.9175573633023729,0.9521047944369371,0.6776,0.2525,0.1646
FairPFN,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_1p0_seed_8_8_nodes_full_data.csv,3,6,10,10000,0.8494,0.7589,0.7708,0.7369,0.7535,0.0226,1.0484,0.0333,0.4893,0.4667,Large,10,1.0,8,8,Linear_ReLU_50%,Synthetic (SF),0.04616558565433038,0.0226,0.0333,0.04616558565433038,0.8233492486833963,0.7715131002787521,0.9646892993777206,0.5707,4.881,0.6436
FairPFN,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_1p0_seed_9_8_nodes_full_data.csv,3,6,10,10000,0.9645,0.8906,0.8997,0.8791,0.8893,0.0927,0.8266,0.1392,0.442,0.5348,Large,10,1.0,9,8,Linear_ReLU_50%,Synthetic (SF),0.1734,0.0927,0.1392,0.1734,0.8844898976526073,0.9003700021532626,0.8615505418861856,0.5461,0.2347,0.0197
FairPFN,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_2p0_seed_0_8_nodes_full_data.csv,3,6,20,10000,0.7466,0.679,0.6575,0.7473,0.6995,0.0432,1.0791,0.0058,0.5901,0.5468,Large,10,2.0,0,8,Linear_ReLU_50%,Synthetic (SF),0.07330182559540355,0.0432,0.0058,0.07330182559540355,0.7745018815381574,0.7047040074131449,0.9511951388049903,0.0141,0.9754,0.058
FairPFN,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_2p0_seed_1_8_nodes_full_data.csv,3,6,20,10000,0.6328,0.5893,0.5903,0.5838,0.587,0.0082,1.0167,0.0475,0.4986,0.4904,Large,10,2.0,1,8,Linear_ReLU_50%,Synthetic (SF),0.016425690960952033,0.0082,0.0475,0.016425690960952033,0.7043181217740354,0.5965069195462416,0.9707597884313478,0.3729,1.9593,0.3962
FairPFN,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_2p0_seed_2_8_nodes_full_data.csv,3,6,20,10000,0.8067,0.7359,0.7475,0.7124,0.7295,0.0625,0.8768,0.0758,0.4452,0.5078,Large,10,2.0,2,8,Linear_ReLU_50%,Synthetic (SF),0.12319999999999998,0.0625,0.0758,0.12319999999999998,0.7950772968516381,0.7450587222044063,0.9094024018213009,0.0987,1.2347,0.1351
FairPFN,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_2p0_seed_3_8_nodes_full_data.csv,3,6,20,10000,0.9158,0.8226,0.8025,0.8558,0.8283,0.0669,0.882,0.1404,0.4998,0.5667,Large,10,2.0,3,8,Linear_ReLU_50%,Synthetic (SF),0.118,0.0669,0.1404,0.118,0.8570510111234054,0.8410234828183875,0.8878277310064353,0.1162,0.805,0.041
FairPFN,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_2p0_seed_4_8_nodes_full_data.csv,3,6,20,10000,0.9866,0.9317,0.93,0.9336,0.9318,0.0465,0.9115,0.1099,0.4787,0.5252,Large,10,2.0,4,8,Linear_ReLU_50%,Synthetic (SF),0.08850000000000002,0.0465,0.1099,0.08850000000000002,0.9289061756338849,0.9389374991367561,0.9146100768113254,0.7692,0.226,0.2191
FairPFN,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_2p0_seed_5_8_nodes_full_data.csv,3,6,20,10000,0.9896,0.9464,0.9402,0.9536,0.9468,0.0912,1.1975,0.0626,0.553,0.4618,Large,10,2.0,5,8,Linear_ReLU_50%,Synthetic (SF),0.16492693110647183,0.0912,0.0626,0.16492693110647183,0.9211995843740828,0.9521263833416597,0.8864188080529445,0.7148,0.038,0.1975
FairPFN,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_2p0_seed_6_8_nodes_full_data.csv,3,6,20,10000,0.7118,0.6587,0.653,0.6773,0.6649,0.0769,1.1601,0.0308,0.5571,0.4802,Large,10,2.0,6,8,Linear_ReLU_50%,Synthetic (SF),0.13800534436686485,0.0769,0.0308,0.13800534436686485,0.745055896490985,0.6727954909243392,0.9081793488506746,0.2241,0.6593,0.0147
FairPFN,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_2p0_seed_7_8_nodes_full_data.csv,3,6,20,10000,0.9794,0.926,0.9347,0.916,0.9253,0.0909,1.2044,0.0175,0.5355,0.4446,Large,10,2.0,7,8,Linear_ReLU_50%,Synthetic (SF),0.16971105944868814,0.0909,0.0175,0.16971105944868814,0.9144032311312034,0.9327455224258071,0.8906884131956526,0.7309,0.2664,0.2108
FairPFN,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_2p0_seed_8_8_nodes_full_data.csv,3,6,20,10000,0.8273,0.7458,0.7657,0.7082,0.7359,0.0206,1.0455,0.0123,0.4727,0.4522,Large,10,2.0,8,8,Linear_ReLU_50%,Synthetic (SF),0.04351984696317557,0.0206,0.0123,0.04351984696317557,0.8119742106122925,0.7543852350127144,0.971402972990613,0.2833,2.0582,0.2696
FairPFN,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_2p0_seed_9_8_nodes_full_data.csv,3,6,20,10000,0.9107,0.8116,0.7829,0.8622,0.8206,0.0944,1.1876,0.0704,0.598,0.5035,Large,10,2.0,9,8,Linear_ReLU_50%,Synthetic (SF),0.1579656449983159,0.0944,0.0704,0.1579656449983159,0.8512148429408667,0.8328097009696589,0.8870279098764333,0.6393,2.8399,0.3435
FairPFN,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_0p0_seed_0_18_nodes_full_data.csv,3,16,0,20000,0.997,0.9725,0.9799,0.9648,0.9723,0.2037,0.6573,0.0038,0.3906,0.5943,Large,20,0.0,0,18,Linear_ReLU_50%,Synthetic (SF),0.3427,0.2037,0.0038,0.3427,0.8665387765082156,0.9748628751412622,0.7825484209555329,,,
FairPFN,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_0p0_seed_1_18_nodes_full_data.csv,3,16,0,20000,0.9221,0.8376,0.8483,0.8223,0.8351,0.0761,1.1704,0.1871,0.5227,0.4467,Large,20,0.0,1,18,Linear_ReLU_50%,Synthetic (SF),0.14559125085440883,0.0761,0.1871,0.14559125085440883,0.8525313789774347,0.8496012308445603,0.8574875285191355,,,
