S0,S1,S2,X3,X4,X5,X6,X7,X8,X9,X10,Y,X12,X13,X14,X15,X16,X17,X18,X19,U0,U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,U11,U12,U13,U14,U15,U16,U17,U18,U19,U20,U21,U22,U23,U24,U25,U26,U27,U28,U29,U30,U31,U32,U33,U34,U35,U36,U37,U38,U39
1,2,1.5497276401363567,0.9274390657174525,1,2.9128552624799933,0,-0.5385966767448535,31.728858539299438,15.102673843622771,0.9647282205909775,1,37.19329879432605,-1.5378640396320158,0,0,0,0.9746247155675718,35.74864399908833,2.9255566418749788,33.7315407567972,-0.04111065263710542,0,2.476555302396528,37.06436456545335,0.7061726545882486,2,26.24980917308568,12.0490757860264,-1.0185946044030507,0,4.105355353474174,1,0.06083588453718336,1,0,0.5268864112499947,-0.2738288254357133,17.41938918272622,0,36.449401357981934,1,20.33002810745508,1,2,0.5757423377627571,77.53143026459705,41.75235407659844,0,53.580848995238895,34.14268790487433,-0.8218879962261402,4.720612774643309,91.09073891543329,0,7.14421116666752,39.11305636921985,6.690915184946799,5.897201847774416,0.7184694082042316
1,0,-1.0669318269733818,-7.5202891735829,1,1.1969365638846152,0,1.7521698302200792,65.67299218623602,52.52988385449711,-8.621107206485908,1,96.72718857295585,-5.540381787075739,1,0,1,-8.325608625811013,74.69703987361974,0.9622725810850199,78.82208189905984,-0.6766237637875957,0,4.721896724217092,30.843106870880444,0.21629165190045135,0,22.83679309347839,25.158516813093627,2.3256383270491816,0,-8.065489682120973,2,0.41997280466907244,1,0,0.27101607133002903,-1.5203222834582282,10.218096208819656,1,0.8372187352215277,0,21.926363154990376,1,2,0.7487776806064348,41.438083835335966,68.56895640842046,2,2.3425474433375335,61.7221546788213,-0.5519027047625163,10.604052394412049,80.81709432926397,1,46.0145242755746,38.35049464386907,1.057590369440011,2.296219814192388,0.6052780882647565
1,0,0.23071187679697253,-1.827500489179359,0,1.5002722965402342,1,-0.5466090003508202,33.515961942397084,24.19339998114906,0.6019201496467446,1,28.070309385231567,-2.076126333782735,1,1,0,2.0841065250466766,39.41167823788676,3.056198018226806,25.982247077526537,-0.7135386980981456,0,3.939163128598316,41.08289759671692,0.6796557833311148,0,27.084451203484928,31.518581773298582,-0.8425145463435761,0,-4.9011542388706,0,0.6539433143007172,1,0,0.3905500496196148,0.16319829491065743,29.651390457975808,0,31.6038267721585,0,18.323999285222797,0,0,0.7213694630464156,47.08857952397318,26.98047513888023,3,58.081979543019855,42.6279139315957,-0.8084950195935605,20.784394266788055,91.74229503543197,0,23.851965493699034,34.25719320233449,3.6208840054197333,5.711003207936162,0.2238172161382283
1,0,-0.013704098351214694,-4.757026202338426,2,1.5798760704928039,0,0.09089862706259423,63.55265803853297,33.70128020762867,-6.864150894901271,1,61.993680936813924,-5.332044029408538,0,0,1,-7.273543057126188,66.51859245804091,1.5381824992292548,34.22718033973997,-0.542266117588512,0,1.6680348830605172,30.331432659241543,0.339763083615499,0,31.212244708966224,20.5252847610005,-0.30558681755071504,0,-3.8027431029870007,0,0.9404946136308961,1,0,0.18009817027000435,-0.843034966128475,13.22681000718126,0,12.312688306237229,0,19.391059912019916,0,0,0.9450779967547146,53.927145150564556,44.822908833831235,0,26.799027146781075,65.22375509793874,0.6450843456564526,21.658165933963932,8.145665828533637,0,30.48606300024161,38.17344636015126,3.1815381188557077,3.9269796852928547,0.5539956991158896
0,1,-0.4067308214180815,3.235745837099257,0,1.561271803085059,1,0.3754910352627619,35.31743863324214,20.113844234187788,1.7811469561371336,1,39.61894057198398,-1.3982666109613113,1,0,0,4.804100903050742,31.973214775045303,2.690701697926992,30.54756885855431,-0.07617185603341108,1,3.79856293253321,43.897249320535394,0.6697904317147945,1,24.206315655329984,14.406510617981588,-1.0468904562730341,0,-6.3483356215702,0,0.14648380614248957,0,2,0.4831425240498481,0.15276731679228614,22.753584362266093,0,28.72847497789011,3,39.76349040476397,1,1,0.3604010292211438,44.95489301977944,26.48207957561634,2,64.59483047733518,34.232342704323194,-1.3432467234910244,22.947616526796818,35.71791155763651,1,22.07093557529869,47.250200563299565,1.8968067084960172,1.2080957859890191,0.43967332213839116
1,0,0.6407682363074513,-7.702577418197745,1,1.2696475395655176,0,1.1199987079669491,66.72341879525655,31.751486070058487,-6.814650413665514,1,71.80627922890442,-5.515000895525256,1,0,1,-7.309254872939586,69.28321514311867,1.6730193120537804,18.206706430872263,-1.2882698407199784,1,2.0202380791965813,29.993692105361283,0.1680357379786177,0,37.18220690879454,29.47567634154593,-0.4887377065307432,0,-6.589799692554916,0,0.643101980036032,1,2,0.19654897808508986,-1.0210146952651864,8.94379484174521,0,10.111621914336322,0,29.032312272523857,0,0,0.9894074177116806,32.15174242021519,27.771976197171888,0,58.07770410297921,33.05673068348946,1.2369274215935846,19.115633263655173,97.40651894132601,0,20.94814483131428,43.12491421451852,4.122501509378881,2.708854512095089,0.8378279527528717
0,1,-0.0755434546004031,2.202585210976711,2,3.747421297019627,1,-0.6776662565359519,30.151196050971013,35.17908920142928,-1.09563623843907,0,28.33772161225358,-2.320822703280024,0,1,0,-0.411170504704792,41.70525620606246,2.7238612490234257,16.72235812252695,0.2057520654991648,1,3.1834048549854175,34.750914805857924,0.02319652043795556,0,78.67106352170703,14.809657504643944,-1.1098808317463997,1,-0.12104535307576114,0,0.4563595222025147,0,1,0.20774140512116313,-0.19425546692945006,31.45361422695793,0,34.69676335689521,0,27.408721987098048,0,0,0.22518188654451432,16.90212568397751,30.59517708966077,0,76.00532460994309,31.537690479151053,-1.1543411684784983,16.993632177371513,53.775242321834845,0,27.16955122418183,40.920424909493306,2.3081530218379673,19.65218386390214,0.5214416025150334
1,0,0.027266473770609336,-5.2051358472119835,0,1.3477855290373997,0,0.023458846433305085,54.85199174142673,54.267718541568954,-3.815264780087806,1,46.10021372575916,-5.435092480962247,1,0,1,-2.329416585893494,58.0685393320686,1.9687062485504856,28.703964919382223,-0.3208221435120332,0,2.960389754751082,30.52210367020936,0.3823963512988116,0,28.838579212168465,28.796141615652353,-0.27607243533879205,1,-6.917869868535878,0,0.6428798837155459,1,3,0.23139373266767094,-0.6126167153957366,16.194489240233626,0,3.3155484467715013,1,24.29915905569196,0,0,0.5480596658300599,53.93496536309986,31.77320313041494,1,39.4093216035845,61.49201971583565,1.0796863405286765,22.240432654797036,60.567950958040484,0,39.2030808564678,43.722408347383315,5.129446188578993,2.008105638575769,0.43685798062412917
1,0,1.9500588907094334,-3.6027321001719237,1,4.110394779144538,1,-0.4986022815876712,34.429280592762936,85.08757264365353,7.098334814353045,0,28.028615274662407,6.2887716597399645,1,1,0,5.375574212310653,10.503213711606755,6.433577598545294,17.71123899638027,-1.2311889779413283,1,2.71133471227713,60.18058427123294,0.8569793233192664,0,25.611369792248258,23.398611715115905,0.5643923912892217,0,5.4184009105256195,0,0.48314997419644284,1,1,0.7931253632283467,1.5562730380972547,15.435941618852615,0,6.22017453499738,3,23.17991186343829,1,0,0.70370490028438,75.8884189598978,38.91820868068317,0,62.704801606304926,40.786405297945166,-1.2296733704048084,17.767234013695653,45.753975224585545,1,65.57967076471373,35.552956973738716,2.8717161652371086,1.146920323684074,0.3441217877911701
1,2,-0.0016728260903041234,-7.6150834167899175,0,1.537101784776041,0,0.5991898504090721,62.80625246054265,20.736711068955643,-5.8298623265367455,1,77.71799577192256,-5.491870777390115,1,0,1,-5.23254564187611,60.71181750017622,1.518658909284213,68.24789196930844,-0.9808250430562175,0,2.7776186736955966,30.748699186431132,0.8009226302639972,1,22.77141172387579,15.86364726707627,0.6000326123861387,1,-6.763558966508008,2,0.47987322075074246,0,0,0.34202427296614235,-0.6630446432171485,14.411063002086472,1,39.879451694586585,2,16.775244180711034,1,0,0.7163473704629945,47.1272665905995,60.90756578057891,1,16.328353408827102,64.5627545305661,-0.1231189499303355,10.868351165570186,22.33438199813425,1,16.484742801864975,38.585513618819036,1.1201023217378379,3.163239812304044,0.31856381078033424
0,0,0.32655689787042275,6.429663477054277,0,3.6937607725808204,1,-0.46758133919724354,30.651294289402685,52.99787842350655,5.98390312101416,1,30.10230646872817,5.5400910897906375,0,1,0,6.7741165771525935,18.897049499573406,4.792819578959041,35.67689874642124,0.688062418883486,0,11.264408666179111,58.2303561473286,0.19953390238117524,1,53.62573428129333,27.778318031463524,-0.05732639378924504,1,0.4259502160764139,1,0.6509518290422868,1,1,0.8321014038264163,0.4360840981925921,28.27733274917066,1,17.22423418451152,2,20.769673843063856,1,2,0.21396047349339015,9.69510725534576,38.83158542502055,1,73.35454443231724,18.198809952825435,0.031104424033473483,19.03598906154571,63.86000561242994,1,38.60868854832911,10.31932818153281,22.24367928583478,2.471030356180623,0.32896276085713566
1,0,0.14270869182732324,-3.709314658206816,0,2.4751980653164978,0,-0.640746274604194,40.89588580821041,49.71731140422736,0.945830537247101,1,29.816169248796864,-0.16915903996765635,1,0,0,-1.739195697560584,42.12837122993078,3.4886268607657955,19.95830546794349,-0.4367842518840594,0,2.346834619515786,38.3656661815619,0.5746667091808334,0,31.359229074905926,39.999826159044865,-0.4239942390945883,0,-0.33155869728668286,0,0.2807409831404696,0,1,0.4150978573385018,-0.21935517938485835,11.004948353318005,0,20.35727630016639,2,23.84044551172993,1,1,0.8172975148187611,77.2415041489878,33.754681453097824,1,59.75430938871534,52.61970267851748,0.6593677476689334,18.27671143249278,64.97887151221191,0,45.35164755905117,34.631254382024075,12.58352206787391,1.4151834274647572,0.8799021157372319
0,0,-0.4152258791714974,9.949679447982483,2,26.120339221817915,1,-0.6084278804271285,31.73746701160084,95.49781392286795,9.95994405039497,0,25.340012999291726,9.994490839274718,0,1,0,9.970026837320358,0.12547186375709174,18.97468051069582,50.12575949744708,3.8012830098477863,1,2.6705761607194427,69.98639808885264,0.33892043362206564,2,99.99991373752002,29.201468364580315,0.10287805681653972,1,9.887158890346477,2,0.6552156908557447,0,0,0.9995124372116874,2.6497250604066953,39.609324421695206,1,28.681703853075966,4,22.44115754996047,0,0,0.011515974931139872,70.24573504664838,59.66787953062175,0,94.861613799856,30.00759652708495,-0.4562319130455985,39.99991022716634,24.761041017456947,1,77.6355448625318,29.022473693736643,3.2350747864616842,5.278183101087445,0.6948349038245564
0,0,-0.1445215269431714,9.518564241753658,1,22.223862969692842,1,-0.6202806758414098,30.90582763777874,98.4400323851724,9.973648819716136,0,27.250018693528837,9.996437996024508,0,1,0,9.944472519808397,0.1072375358868971,23.41434126417801,49.14915667970789,4.552657757795981,1,3.0667715519946688,69.99326464820197,0.8298986869600096,0,99.93390328305757,34.20906653897829,1.0312380161069448,0,9.95074716815678,2,6.835471188959552e-06,1,3,0.9999389113854467,3.2779550267307997,39.1670964446024,1,19.350081823362633,3,19.275278319832477,1,0,0.05489641786306049,10.589449164694354,60.281413260493714,0,91.34261701236117,25.839521152009077,-0.574164047233743,18.32578364325795,46.78423786108693,1,78.65887047417763,26.556240068425545,7.062062416827872,13.601434079171057,0.3389332080248538
0,0,-2.5884155890076284,4.6815963546574935,0,4.214420623129805,1,-0.38809181166140977,32.08556358480557,44.031508566737,-0.44593782816279415,1,31.45152000604991,-1.0323361177743973,0,1,0,-0.00870144611694812,42.34581789038374,2.4386412677076144,62.560833874746905,0.6580151854280266,0,2.7416411703087378,40.341966547646834,0.6279606291118749,0,27.135806884531664,27.067330474817023,0.018518036711617787,2,3.037604616841442,2,0.7094779058939056,1,0,0.5733504170342981,-0.2234014286068992,32.56287969181754,1,13.474772349053294,3,16.007785831621483,1,1,0.1918234949555097,30.51562776078656,59.50376735195109,2,43.60658631408211,21.055539095521816,-0.41406977871774014,21.76738995155832,81.80050758094528,1,43.198091680376976,21.55491937103063,4.34852226264838,1.9775896059933131,0.0
1,0,-0.11395488779955128,-8.966899962076404,1,1.9213273259225288,0,0.7710386730021763,68.6010776272839,15.007250775951182,-5.395115729176152,1,76.06036516675245,-5.291379518915582,1,0,1,-7.603963649126376,64.84770528028037,1.503501289452636,28.094359062410177,-0.5917276951717033,0,2.9350599688870522,30.530105637486933,0.1451589491973816,1,34.175207816691,33.0701679398471,-0.6953623734167138,0,-2.532137322018542,0,0.4115462064012434,0,0,0.18927970297560254,-0.7070724916797614,10.090282980255276,0,13.395437594799269,0,20.149090296926254,1,0,0.9296191785323055,47.896920711848054,40.95938525284258,2,26.812703642227596,65.69786124257698,-0.3728530805748734,18.52873358016577,42.38079322826871,0,12.911411132262778,5.079864217431362,5.532003938855718,3.8277609496304597,0.2912511994385453
0,1,0.18231822949188983,9.409172238045947,2,16.3585749757192,1,-0.742141462970357,31.38802020804398,99.23597156048788,9.426487173927633,1,26.59195501359095,9.7285948555309,0,1,1,9.175919653321003,1.4500945117773911,10.043142756583732,50.81936059351623,2.499649517851304,1,2.728059180609598,69.35053100900302,0.27657682909390746,0,88.99490444222754,6.213508863774672,1.5891184798246494,0,9.728062048643299,2,0.3136506525328414,1,2,0.9890041756884735,2.044679544697792,33.51060106622753,1,9.86536953420974,4,25.43894461833606,1,0,0.07872297356766389,21.621595170076894,57.944585816472156,0,81.52653318465615,68.55738375929039,-0.8910554457338997,18.31672371744231,3.1802700348471657,1,79.09673538435717,39.345539277863416,2.0513399879182277,4.86688730848285,0.4122162278869322
0,1,0.2923779958309265,7.4300108642275084,1,8.56339949170005,1,-0.6326792930239998,32.23389620386167,98.23466661987055,8.55731688219742,1,23.096703463410922,8.883096606838471,0,1,0,8.254024508896347,4.921204987778123,7.693595238758019,40.5818202171218,1.131979374965589,1,2.6856156950925043,67.17587157606081,0.3362138215414433,0,74.10883568975038,18.71573978955224,0.8319978157765973,0,8.823925367830494,1,0.37294337489031515,1,0,0.9541442359726038,1.513666410810489,36.09738226789588,1,5.091502374749995,4,30.965703101073938,1,0,0.07373355509399665,78.49367514653815,49.60961113163857,0,78.69931382128593,27.481182370388915,-1.0664734087987933,20.37637125054056,58.63799096819926,1,78.3240135801457,41.69938835515868,1.9603059094582695,2.746471604537531,0.4866078952269187
0,0,-0.9550742768893661,2.4185597981767675,2,5.761433310881724,1,-0.7766089651087138,30.804875569360682,97.8149423305718,2.407824637904943,0,26.41388565252122,2.8629222856888994,0,1,0,1.291587990591168,29.985915058860986,3.75151099290988,22.86955371009549,-0.07102467478656037,1,2.6676051874527897,47.9706165669958,0.006300671618400311,0,61.128305220487874,25.425633614665276,0.5898980377258501,2,5.363429542627415,0,0.14676133775484584,0,0,0.47642709378590614,0.09287451351124856,28.5360989220349,0,11.339396204606327,1,21.052749474991344,1,2,0.1804543012782685,52.1054136967937,39.93484189166635,0,75.10038091729125,22.930482236446846,2.1011937186620586,18.6139481800825,20.57437288565665,0,78.91297006705821,55.3239374848327,4.50838042972398,4.370000566000841,0.5040256866694209
0,0,1.636272731899979,4.389826391647853,1,6.299806167636242,1,-0.07320663536345116,31.54692574001906,71.53364706064144,7.96831533183088,0,30.603256805420738,7.997328073106921,0,1,0,7.522341674653646,8.946021593210126,7.583055859841518,22.187436934123035,-0.04977225456409848,1,2.5417709471303094,64.06423372795162,0.05043881805389622,2,79.67115046993553,17.593115191552013,-0.3442729129766222,0,7.43893125636572,0,0.28797012210138906,0,1,0.8873197650822885,1.2663919964112358,30.350322061512387,0,20.56559386808191,1,23.483242700469987,1,2,0.26313724364618296,56.43503289097879,40.26642148721531,0,77.25319948874956,22.51819193973163,0.5225139614639361,14.468042012566677,62.51686234499725,1,50.09459107358762,34.06395751468562,2.8650178354739904,14.496554607712577,0.36170032200427316
1,1,-0.5819700296774333,-0.7057356263538477,2,1.7766074038157829,0,0.14103464416969913,41.486744240607706,16.759520639844354,-6.102786955936422,1,71.59106804192594,-5.838776269402799,0,0,1,-4.980599746841613,65.6821974966731,1.3357108576618835,69.3779414032132,-0.4524627815956006,1,0.9010219123397134,30.629651241698724,0.636165163203855,0,23.335699848466753,9.104202634196032,0.6527032937155888,0,-4.056260666714142,2,0.6255668706091045,1,0,0.3018851475807087,-1.079968856051674,18.392242830553286,1,31.422417802613545,3,20.036407400332163,0,2,0.4481766067561789,77.95084851303167,60.02839859935375,0,23.366432121266307,19.061898049781092,0.8846182064713171,19.89138869759127,39.65462348784741,0,18.723318223349203,0.00037371560122068104,1.975436720695544,3.200210819633815,0.6409674569965228
1,2,-1.0142010123467133,-5.969180811546915,1,1.353953181055845,0,1.8676510921729697,60.246512102679105,16.650186958093393,-8.828821461591618,1,98.6488907812815,-5.158636691512276,0,0,1,-8.167693277147631,73.94260755172306,0.769152785685861,79.87261951073849,-0.5068760839223377,0,0.7269671978332168,31.46880881481743,0.46775003917115504,2,26.067054111313603,1.621773687278285,2.6195567015421926,2,-6.506871526007667,2,0.1469456907299112,0,1,0.38566448608017867,-1.6804237238598205,11.426673018603156,1,39.99876894597755,0,25.688284748698955,1,2,0.6787463288661945,27.65154818395451,69.6106934468334,1,1.2102547187278212,56.59230795596286,-1.7496765920726236,18.609151649697747,76.48660783662937,1,13.330607834588907,47.744043469023,0.5350111482588723,1.4095931400114954,0.6872090106061944
